title,price,location,date,model,storage,price_num,normalized_link
iPhone 11 🔋100%,"NT$4,600","Tainan, Taiwan",2025-06-27,iPhone 11,Unknown,4600.0,https://www.facebook.com/marketplace/item/744549791382281/
出售iPhone 16 pro 128G 超長原廠保固,"NT$29,300","Taichung, Taiwan",2025-06-27,iPhone 16 Pro,128,29300.0,https://www.facebook.com/marketplace/item/1437765250549108/
iPhone 15 pro 128g,"NT$19,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 15 Pro,128,19000.0,https://www.facebook.com/marketplace/item/713703341305190/
Apple IPhone 13 128G 6.1吋蘋果手機 黑藍色 電池94% IPhone13,"NT$7,200",New Taipei City,2025-06-27,iPhone 13,128,7200.0,https://www.facebook.com/marketplace/item/1363266641442280/
Iphone15 128G黑色 無傷 保固內,"NT$16,500","Taichung, Taiwan",2025-06-27,iPhone 15,128,16500.0,https://www.facebook.com/marketplace/item/1449831249388861/
售Iphone13pro 128g 石墨色,"NT$11,000","Yünlin, Taiwan",2025-06-27,iPhone 13 Pro,128,11000.0,https://www.facebook.com/marketplace/item/745955811218638/
IPHONE 14PRO 128銀色,"NT$14,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro,128,14500.0,https://www.facebook.com/marketplace/item/1753452101911313/
"iphone 14promax 256G 紫93/黑86% 外觀 99新功能正常 , 台中北區實體店面交","NT$21,500","Taichung, Taiwan",2025-06-27,iPhone 14 Pro Max,256,21500.0,https://www.facebook.com/marketplace/item/701986132808708/
拆封品 iPhone 15 Pro Max 白色鈦 256GB 台灣蘋果公司貨 限高雄面交自取,"NT$31,500","Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro Max,256,31500.0,https://www.facebook.com/marketplace/item/4065644393764501/
iPhone 12 Pro 太空灰 256G 外觀9成新（更換過副廠螢幕）功能正常 電池健康度100%,"NT$9,000","Taichung, Taiwan",2025-06-27,iPhone 12 Pro,256,9000.0,https://www.facebook.com/marketplace/item/1857974204776874/
iPhone 13 128g 電池健康度75%,"NT$7,800",New Taipei City,2025-06-27,iPhone 13,128,7800.0,https://www.facebook.com/marketplace/item/568703929444333/
📱 iPhone 14 Pro Max 1TB 紫色 美版雙卡｜稀有可越獄｜只面交～,"$30,000",New Taipei City,2025-06-27,iPhone 14 Pro Max,1024,30000.0,https://www.facebook.com/marketplace/item/757440000047622/
售Iphone15ProMax,"NT$30,000",New Taipei City,2025-06-27,iPhone 15 Pro Max,Unknown,30000.0,https://www.facebook.com/marketplace/item/1247670570125332/
iPhone 13 Pro Max 256g,"NT$14,000","Taichung, Taiwan",2025-06-27,iPhone 13 Pro Max,256,14000.0,https://www.facebook.com/marketplace/item/1150345946856176/
Apple iPhone 15 pro 256g 鈦原色 外觀無傷,"NT$24,500","Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro,256,24500.0,https://www.facebook.com/marketplace/item/2212461525834323/
IPHONE 13,"$9,500","Taichung, Taiwan",2025-06-27,iPhone 13,Unknown,9500.0,https://www.facebook.com/marketplace/item/1214355533518157/
iPhone 13 128G 星光白,"NT$9,000","Luku, T'Ai-Wan, Taiwan",2025-06-27,iPhone 13,128,9000.0,https://www.facebook.com/marketplace/item/1440289624064548/
IPhone 14 Pro Max 256G 徵,"NT$15,000","Kaohsiung, Taiwan",2025-06-27,iPhone 14 Pro Max,256,15000.0,https://www.facebook.com/marketplace/item/2189107628202726/
IPhone 13,"$9,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 13,Unknown,9500.0,https://www.facebook.com/marketplace/item/1428485405272317/
iPhone 13 Pro 256G 🔋98%,"$12,000","Taipei, Taiwan",2025-06-27,iPhone 13 Pro,256,12000.0,https://www.facebook.com/marketplace/item/745800961247834/
iPhone 11Pro 64g 功能都正常,"NT$4,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 11 Pro,64,4000.0,https://www.facebook.com/marketplace/item/9576512069119218/
二手iphone 14 Plus 128G黑色,"NT$14,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Plus,128,14000.0,https://www.facebook.com/marketplace/item/1396767314932013/
Iphone13/128,"NT$8,800","Taoyuan District, Taoyuan",2025-06-27,iPhone 13,128,8800.0,https://www.facebook.com/marketplace/item/1297744045296314/
IPHONE 13PRO 256G金色,"NT$12,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,256,12000.0,https://www.facebook.com/marketplace/item/1070063741135445/
iPhone 13pro i13p 13,"NT$12,000","Taichung, Taiwan",2025-06-27,Multiple,Unknown,12000.0,https://www.facebook.com/marketplace/item/726872983422190/
iPhone 12 白色 64G,"NT$5,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 12,64,5500.0,https://www.facebook.com/marketplace/item/707364165611436/
iPhone 13 256G,"NT$11,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 13,256,11000.0,https://www.facebook.com/marketplace/item/1830896941101700/
IPHONE 15 128GB 藍,"$19,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 15,128,19000.0,https://www.facebook.com/marketplace/item/740760161790078/
iPhone 15 256g 藍色,"NT$18,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 15,256,18000.0,https://www.facebook.com/marketplace/item/1469757154184565/
IPHONE 13 PRO 128G 藍 電池75 現金價11490 高雄面交,"NT$11,490","Kaohsiung, Taiwan",2025-06-27,iPhone 13 Pro,128,11490.0,https://www.facebook.com/marketplace/item/1418805929466396/
iPhone 12 128g,"$6,000",New Taipei City,2025-06-27,iPhone 12,128,6000.0,https://www.facebook.com/marketplace/item/1224340648982408/
|自用機出售~交換亦可| iPhone 12 128G 紫色 電池75% 9.99新 未拆修6700元,"$6,700",Chiayi,2025-06-27,iPhone 12,128,6700.0,https://www.facebook.com/marketplace/item/4156111621275133/
iPhone 14 Pro,"$18,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro,Unknown,18000.0,https://www.facebook.com/marketplace/item/763193286037266/
售 IPHONE 12 白色 64G 美機外觀無傷,"NT$5,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 12,64,5500.0,https://www.facebook.com/marketplace/item/1199168391891066/
💥iPhone 13promax 256g 79%💥高屏🉑面交,"NT$15,500",Pingtung,2025-06-27,iPhone 13 Pro Max,256,15500.0,https://www.facebook.com/marketplace/item/1036811141920494/
iPhone 14 Pro Max iPhone XR,"$4,500",Taitung City,2025-06-27,Multiple,Unknown,4500.0,https://www.facebook.com/marketplace/item/713824444850990/
iPhone 14 Pro 256G 白色,"$18,000","Taichung, Taiwan",2025-06-27,iPhone 14 Pro,256,18000.0,https://www.facebook.com/marketplace/item/1938029813664127/
iPhone X 256g黑,"NT$3,500","Taichung, Taiwan",2025-06-27,iPhone X,256,3500.0,https://www.facebook.com/marketplace/item/2326774151049730/
IPhone 11 出售,"$5,000","Taipei, Taiwan",2025-06-27,iPhone 11,Unknown,5000.0,https://www.facebook.com/marketplace/item/1081229243913926/
iPhone 12 128g 白色,"NT$7,000",New Taipei City,2025-06-27,iPhone 12,128,7000.0,https://www.facebook.com/marketplace/item/754409730373566/
iPhone 11 ProMax 夜幕綠 512G 外觀9成新（螢幕有些微使用痕跡）功能正常 電池健康度89%,"NT$8,000","Taichung, Taiwan",2025-06-27,iPhone 11 Pro Max,512,8000.0,https://www.facebook.com/marketplace/item/1642808336390316/
iPhone 11 黑色 64GB 台中可面交,"NT$4,200","Taichung, Taiwan",2025-06-27,iPhone 11,64,4200.0,https://www.facebook.com/marketplace/item/746287847909595/
iPhone X 256G,"NT$3,800","Lotung, T'Ai-Wan, Taiwan",2025-06-27,iPhone X,256,3800.0,https://www.facebook.com/marketplace/item/1247563927062425/
iPhone 15Pro 128G 藍色✨電池91%🔋,"NT$23,300","Taoyuan District, Taoyuan",2025-06-27,iPhone 15 Pro,128,23300.0,https://www.facebook.com/marketplace/item/1569400927166239/
Iphone 11 64g 換過副廠電池100 台南,"NT$3,800","Tainan, Taiwan",2025-06-27,iPhone 11,64,3800.0,https://www.facebook.com/marketplace/item/1358355512128198/
IPHONE 12PRO MAX 256G藍色,"NT$11,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 12 Pro Max,256,11000.0,https://www.facebook.com/marketplace/item/1469505904205399/
極新✨iPhone 16ProMax 256G黑色🖤原廠保固2026/03/26 電池🔋100% 盒配完整,"NT$35,900","Hsinchu, Taiwan",2025-06-27,iPhone 16 Pro Max,256,35900.0,https://www.facebook.com/marketplace/item/2488252628240961/
iPhone 13Pro 128G 🔋100%,"NT$12,800","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,128,12800.0,https://www.facebook.com/marketplace/item/2163879330699821/
iPhone 13 Promax 256g 金色,"NT$18,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro Max,256,18000.0,https://www.facebook.com/marketplace/item/724433203418474/
iphone 11 256g,"$4,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 11,256,4000.0,https://www.facebook.com/marketplace/item/2207459889771224/
iphone11 128g 白 無傷,"$6,000","Kaohsiung, Taiwan",2025-06-27,iPhone 11,128,6000.0,https://www.facebook.com/marketplace/item/1260372209015923/
Iphone15pro256,"$24,500","Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro,256,24500.0,https://www.facebook.com/marketplace/item/1978545159552762/
iphone xr 128GB,"NT$3,500","Taoyuan District, Taoyuan",2025-06-27,iPhone X,128,3500.0,https://www.facebook.com/marketplace/item/2511932855829253/
iPhone 13 Pro 256G 藍 📲🔥,"NT$12,800","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,256,12800.0,https://www.facebook.com/marketplace/item/1002742528601747/
Iphone13pro max256,"$17,500","Kaohsiung, Taiwan",2025-06-27,iPhone 13 Pro Max,256,17500.0,https://www.facebook.com/marketplace/item/1220533469321027/
賣iPhone 13mini 256g,"NT$10,800","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 mini,256,10800.0,https://www.facebook.com/marketplace/item/708774578458872/
Iphone12 128,"$8,000","Kaohsiung, Taiwan",2025-06-27,iPhone 12,128,8000.0,https://www.facebook.com/marketplace/item/740892621778030/
iPhone 12 128g iPhone 12 白色,"NT$6,800",New Taipei City,2025-06-27,iPhone 12,128,6800.0,https://www.facebook.com/marketplace/item/1763856731235875/
iPhone 15 128,"$17,000",New Taipei City,2025-06-27,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/2098976623922534/
Iphone11 128,"$6,000","Kaohsiung, Taiwan",2025-06-27,iPhone 11,128,6000.0,https://www.facebook.com/marketplace/item/708591755367216/
iPhone 16 Pro 256 g,"NT$30,500","Kaohsiung, Taiwan",2025-06-27,iPhone 16 Pro,256,30500.0,https://www.facebook.com/marketplace/item/735746705912868/
Iphone 12promax/256黑,"NT$12,500",New Taipei City,2025-06-27,iPhone 12 Pro Max,256,12500.0,https://www.facebook.com/marketplace/item/1269812224522789/
[出售] iPhone 14 128G 星光色,"NT$12,000",New Taipei City,2025-06-27,iPhone 14,128,12000.0,https://www.facebook.com/marketplace/item/1249923076922874/
IPHONE 14PRO 256G紫色,"NT$16,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro,256,16000.0,https://www.facebook.com/marketplace/item/724863303369247/
iPhone 14ProMax 512G 黑色🍎✨螢幕有小刮傷✨,"NT$21,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro Max,512,21000.0,https://www.facebook.com/marketplace/item/1189934122815595/
iPhone 13 Pro,"NT$13,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,Unknown,13000.0,https://www.facebook.com/marketplace/item/3682131242084462/
iPhone 16 Pro max 256 G,"NT$37,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 16 Pro Max,256,37000.0,https://www.facebook.com/marketplace/item/3223679607770835/
iPhone 13 128 G,"NT$9,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 13,128,9500.0,https://www.facebook.com/marketplace/item/2111667739355122/
iPhone 13 mini 256g 議價不回呦,"NT$8,000","Tainan, Taiwan",2025-06-27,iPhone 13 mini,256,8000.0,https://www.facebook.com/marketplace/item/1260275785500628/
出售 IPhone 16pro 128g 金色,"NT$30,000","Taichung, Taiwan",2025-06-27,iPhone 16 Pro,128,30000.0,https://www.facebook.com/marketplace/item/1062175159338913/
IPHONE 12PRO MAX 128G藍色,"NT$9,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 12 Pro Max,128,9000.0,https://www.facebook.com/marketplace/item/24348780888049575/
iPhone 15 128 🔋84,"NT$17,000",New Taipei City,2025-06-27,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/728069789709050/
iPhone se2 128g 白,"NT$3,800",New Taipei City,2025-06-27,iPhone SE,128,3800.0,https://www.facebook.com/marketplace/item/1395823448378963/
iPhone 14ProMax 128G 電池82%🍎✨😻,"NT$20,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro Max,128,20000.0,https://www.facebook.com/marketplace/item/1105573351632910/
IPHONE 12 128G白色,"NT$6,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 12,128,6000.0,https://www.facebook.com/marketplace/item/629257616151866/
iPhone 14 128g 黑色 板橋可以面交,"NT$11,500",New Taipei City,2025-06-27,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/691672683704804/
iphone14promax 128G 紫色 機況漂亮 功能正常,"NT$1,300","Tainan, Taiwan",2025-06-27,iPhone 14 Pro Max,128,1300.0,https://www.facebook.com/marketplace/item/2087251315118129/
IPHONE 13 PRO 256G(藍色）,"NT$13,500","Taichung, Taiwan",2025-06-27,iPhone 13 Pro,256,13500.0,https://www.facebook.com/marketplace/item/1233084481853864/
【販售】IPhone 8 備用機 128G 螢幕刮傷,"$2,000",New Taipei City,2025-06-27,iPhone 8,128,2000.0,https://www.facebook.com/marketplace/item/698877876450263/
iPhone 12 128白 極品機況 無損傷,"NT$5,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 12,128,5500.0,https://www.facebook.com/marketplace/item/1291407222405698/
自售 IPhone 13 Pro,"NT$12,000",New Taipei City,2025-06-27,iPhone 13 Pro,Unknown,12000.0,https://www.facebook.com/marketplace/item/568760039430663/
iPhone 15pro 256,"NT$25,000","Tainan, Taiwan",2025-06-27,iPhone 15 Pro,256,25000.0,https://www.facebook.com/marketplace/item/3079501952217619/
iPhone 15 pro 128g 藍色,"NT$20,800","Taichung, Taiwan",2025-06-27,iPhone 15 Pro,128,20800.0,https://www.facebook.com/marketplace/item/609100035541369/
iphone 13mini128電82副屏售6000,"NT$6,000","Taipei, Taiwan",2025-06-27,iPhone 13 mini,128,6000.0,https://www.facebook.com/marketplace/item/951379030346458/
iPhone 16 pro 沙漠金128,"NT$26,000","Shuishang, T'Ai-Wan, Taiwan",2025-06-27,iPhone 16 Pro,128,26000.0,https://www.facebook.com/marketplace/item/724347520072263/
iphone16pro256g原汰,"$33,000","Yünlin, Taiwan",2025-06-27,iPhone 16 Pro,256,33000.0,https://www.facebook.com/marketplace/item/689013814123427/
Apple iPhone 15 128G,"NT$17,000",New Taipei City,2025-06-27,iPhone 15,128,17000.0,https://www.facebook.com/marketplace/item/1010906814163374/
iPhone 16 Pro Max 512G白色,"NT$40,000","Taichung, Taiwan",2025-06-27,iPhone 16 Pro Max,512,40000.0,https://www.facebook.com/marketplace/item/1060827279333132/
拆封品 iPhone 15 Pro Max 白色鈦 256GB 台灣蘋果公司貨 限面交自取,"NT$31,500","Kaohsiung, Taiwan",2025-06-27,iPhone 15 Pro Max,256,31500.0,https://www.facebook.com/marketplace/item/707956788643096/
Iphone 13 pro 128 藍,"NT$12,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,128,12500.0,https://www.facebook.com/marketplace/item/1265189438503769/
IPHONE 16 PRO 128G 黑 全新未拆 原廠保一年 原價36900 現金價31590 高雄面交,"NT$31,590","Kaohsiung, Taiwan",2025-06-27,iPhone 16 Pro,128,31590.0,https://www.facebook.com/marketplace/item/2094917177671739/
🌟IPhone 14 Pro 128G 紫色,"NT$14,500","Tainan, Taiwan",2025-06-27,iPhone 14 Pro,128,14500.0,https://www.facebook.com/marketplace/item/1661407971200447/
IPHONE 13 pro max,"$14,300","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro Max,Unknown,14300.0,https://www.facebook.com/marketplace/item/1239517214575266/
iPhone X 64G,"NT$4,000","Taoyuan District, Taoyuan",2025-06-27,iPhone X,64,4000.0,https://www.facebook.com/marketplace/item/1718548535697606/
iPhone 15 128 黑色 電池90｜新世代通訊｜南部最懂你的手機,"$18,000","Tainan, Taiwan",2025-06-27,iPhone 15,128,18000.0,https://www.facebook.com/marketplace/item/1389266595626455/
【艾爾巴二手】IPHONE 13 128G A2633 6.1吋 藍#二手機#中壢店 H33HK,"NT$7,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 13,128,7500.0,https://www.facebook.com/marketplace/item/1386778785707371/
Iphone 11 128g 誠可議,"NT$4,999","Taoyuan District, Taoyuan",2025-06-27,iPhone 11,128,4999.0,https://www.facebook.com/marketplace/item/738285278576972/
Iphone13 Pro Max 128G 中和面交,"NT$13,300",New Taipei City,2025-06-27,iPhone 13 Pro Max,128,13300.0,https://www.facebook.com/marketplace/item/695172610164162/
✨Iphone 16 Pro-128G 🔋100% 外觀漂亮😻,"NT$30,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 16 Pro,128,30000.0,https://www.facebook.com/marketplace/item/569797396002814/
iPhone 16 Pro Max256銀￼,"$38,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 16 Pro Max,256,38000.0,https://www.facebook.com/marketplace/item/1258617249110219/
iPhone 16 pro max 256G（保固內）,"NT$37,500","Kaohsiung, Taiwan",2025-06-27,iPhone 16 Pro Max,256,37500.0,https://www.facebook.com/marketplace/item/729537923377630/
iPhone 13Mini 256G 價格超甜🎉,"NT$6,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 mini,256,6500.0,https://www.facebook.com/marketplace/item/30108414465472079/
【高雄現貨】單機 iPhone 14 Pro Max 128G 紫 6.7吋 128Gb,"NT$18,800","Kaohsiung, Taiwan",2025-06-27,iPhone 14 Pro Max,128,18800.0,https://www.facebook.com/marketplace/item/1022959016494880/
iPhone 12 128GB 100% #90972,"NT$7,500","Tainan, Taiwan",2025-06-27,iPhone 12,128,7500.0,https://www.facebook.com/marketplace/item/926719092914823/
IPhone 12 Pro,"$8,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 12 Pro,Unknown,8000.0,https://www.facebook.com/marketplace/item/1070308207780217/
售iPhone 15 Plus 128G 粉色,"NT$20,000",New Taipei City,2025-06-27,iPhone 15 Plus,128,20000.0,https://www.facebook.com/marketplace/item/1298523675159396/
iphone 13 256g,"NT$1,200",Changhua,2025-06-27,iPhone 13,256,1200.0,https://www.facebook.com/marketplace/item/1504594867199124/
iPhone 11 128G,"NT$5,200","Taoyuan District, Taoyuan",2025-06-27,iPhone 11,128,5200.0,https://www.facebook.com/marketplace/item/1618519078821918/
iPhone 11 Pro 256G 白色 / 🔋電池：93%,"NT$6,990","Kaohsiung, Taiwan",2025-06-27,iPhone 11 Pro,256,6990.0,https://www.facebook.com/marketplace/item/695038890107846/
iPhone 11 128G,"NT$5,200","Taoyuan District, Taoyuan",2025-06-27,iPhone 11,128,5200.0,https://www.facebook.com/marketplace/item/3121922317977498/
iPhone 15 Pro Max 512G,"$33,000","Taipei, Taiwan",2025-06-27,iPhone 15 Pro Max,512,33000.0,https://www.facebook.com/marketplace/item/1840328613181367/
iPhone 7 Plus 128 g,"NT$2,000",New Taipei City,2025-06-27,iPhone 7 Plus,128,2000.0,https://www.facebook.com/marketplace/item/1142277930993886/
iPhone 14ProMax 128G 🔋84%,"NT$19,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro Max,128,19500.0,https://www.facebook.com/marketplace/item/726522596992544/
iPhone 15ProMax 256G 藍色 電池83%🍎✨,"NT$28,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 15 Pro Max,256,28500.0,https://www.facebook.com/marketplace/item/1254344089498644/
✨IPhone 14 Pro Max 128G🔋84%,"NT$19,500","Taoyuan District, Taoyuan",2025-06-27,iPhone 14 Pro Max,128,19500.0,https://www.facebook.com/marketplace/item/1230265232446969/
Iphone11 pro 64G,"NT$5,500","Kaohsiung, Taiwan",2025-06-27,iPhone 11 Pro,64,5500.0,https://www.facebook.com/marketplace/item/1086068766743232/
iPhone 13 Pro 256G 螢幕彈窗,"NT$12,000","Taoyuan District, Taoyuan",2025-06-27,iPhone 13 Pro,256,12000.0,https://www.facebook.com/marketplace/item/715036914492627/
