excluded_reason,title,price,location,date,model,storage,price_num,normalized_link
Duplicate link,【出售】 iPhone xs max 256g【容量】 256g,"NT$3,000",New Taipei City,2025-07-03,iPhone XS,256,3000.0,https://www.facebook.com/marketplace/item/752210530703051/
Duplicate link,賣全新未拆封 iPhone 16e 128g 白色 2025 台灣原廠公司貨👍 現貨 付購買發票 限面交,"NT$18,700","Taichung, Taiwan",2025-07-03,iPhone 16E,128,18700.0,https://www.facebook.com/marketplace/item/1551772652448459/
Duplicate link,售 IPhone 15 Pro,"NT$25,500","Taipei, Taiwan",2025-07-03,iPhone 15 Pro,Unknown,25500.0,https://www.facebook.com/marketplace/item/725814316867621/
Duplicate link,售iphone15 pro 256G,"$25,900","Taoyuan District, Taoyuan",2025-07-03,iPhone 15 Pro,256,25900.0,https://www.facebook.com/marketplace/item/703707412298518/
Duplicate link,Iphone13mini128,"$10,000","Kaohsiung, Taiwan",2025-07-03,iPhone 13 mini,128,10000.0,https://www.facebook.com/marketplace/item/2901959269966336/
Duplicate link,iPhone 13pro max 黑/256g/電池健康度91% 無盒無傷,"NT$15,900",New Taipei City,2025-07-03,iPhone 13 Pro Max,256,15900.0,https://www.facebook.com/marketplace/item/1402549197675344/
Duplicate link,Iphone 16promax金色512g 全新 已拆封0%循環,"NT$45,000","Taipei, Taiwan",2025-07-03,iPhone 16 Pro Max,512,45000.0,https://www.facebook.com/marketplace/item/1247690090080727/
Duplicate link,iPhone 13pro max黑/128g/電池健康度87% 無盒螢幕有小傷 八成新,"NT$13,900",New Taipei City,2025-07-03,iPhone 13 Pro Max,128,13900.0,https://www.facebook.com/marketplace/item/1148001337138129/
Duplicate link,iPhone 16 plus 128GB,"NT$26,000",New Taipei City,2025-07-03,iPhone 16 Plus,128,26000.0,https://www.facebook.com/marketplace/item/1069069904741082/
Duplicate link,IPHONE 13 128G 黑色 中古 二手 便宜 外觀8.5成新 限店取,"NT$8,500","Taipei, Taiwan",2025-07-03,iPhone 13,128,8500.0,https://www.facebook.com/marketplace/item/730948312858078/
Duplicate link,售iPhone 16 Pro max 二手保護殼,$400,New Taipei City,2025-07-03,iPhone 16 Pro Max,Unknown,400.0,https://www.facebook.com/marketplace/item/1914916912603639/
Duplicate link,IPHONE 11 pro 256G 銀 二手 中古 便宜 外觀8.5成新 副廠電池 限店取,"NT$5,500","Taipei, Taiwan",2025-07-03,iPhone 11 Pro,256,5500.0,https://www.facebook.com/marketplace/item/2500408696981071/
Duplicate link,出售 iPhone 8 Plus 256G,"$3,800",New Taipei City,2025-07-03,iPhone 8 Plus,256,3800.0,https://www.facebook.com/marketplace/item/946092017708830/
Duplicate link,IPhone 13 128G,"NT$8,500","Taipei, Taiwan",2025-07-03,iPhone 13,128,8500.0,https://www.facebook.com/marketplace/item/1042668071179942/
Duplicate link,iPhone 12/13手機殼組合,NT$500,New Taipei City,2025-07-03,iPhone 12,Unknown,500.0,https://www.facebook.com/marketplace/item/757774023340137/
Duplicate link,apple iPhone 13 promax 256G,"NT$5,000","Taipei, Taiwan",2025-07-03,iPhone 13 Pro Max,256,5000.0,https://www.facebook.com/marketplace/item/758485670037403/
Duplicate link,iPhone 14 pro 256GB,"NT$17,000",New Taipei City,2025-07-03,iPhone 14 Pro,256,17000.0,https://www.facebook.com/marketplace/item/1227383052209157/
Duplicate link,IPHONE 15 promax 256G 白鈦色 外觀無傷 限店取,"NT$26,500","Taipei, Taiwan",2025-07-03,iPhone 15 Pro Max,256,26500.0,https://www.facebook.com/marketplace/item/1240012140861280/
Duplicate link,iPhone 15 Pro 256GB （原色 Titanium）電池健康度91%,"NT$25,500",New Taipei City,2025-07-03,iPhone 15 Pro,256,25500.0,https://www.facebook.com/marketplace/item/1226291102089702/
Duplicate link,二手IPhone 15 pro 256G 原鈦色,"NT$20,000","Taipei, Taiwan",2025-07-03,iPhone 15 Pro,256,20000.0,https://www.facebook.com/marketplace/item/1550253255659495/
Duplicate link,Iphone16 plus 256,"$29,500",New Taipei City,2025-07-03,iPhone 16 Plus,256,29500.0,https://www.facebook.com/marketplace/item/2599099670422734/
Duplicate link,iPhone 12 Pro,"$5,000","Tainan, Taiwan",2025-07-03,iPhone 12 Pro,Unknown,5000.0,https://www.facebook.com/marketplace/item/532972266039639/
Duplicate link,IPhone 14Promax-128G,"NT$1,300",New Taipei City,2025-07-03,iPhone 14 Pro Max,128,1300.0,https://www.facebook.com/marketplace/item/625508100125286/
Duplicate link,iPhone 16 128GB,"NT$23,000",New Taipei City,2025-07-03,iPhone 16,128,23000.0,https://www.facebook.com/marketplace/item/1250743393172966/
Duplicate link,IPHONE 14 PROMAX 512G 金 二手 中古 無泡水 無贓機 9.5成新 螢幕刮傷 限店取,"NT$21,000","Taipei, Taiwan",2025-07-03,iPhone 14 Pro Max,512,21000.0,https://www.facebook.com/marketplace/item/1265928998534346/
Duplicate link,蘋果 Apple iPhone se2 64G 白色 外觀9成新 電池健康度74% 功能正常 板橋實體店面,"NT$2,900",New Taipei City,2025-07-03,Unknown,64,2900.0,https://www.facebook.com/marketplace/item/1285951029853857/
Duplicate link,IPHONE 13 pro 256 黑 二手 中古 外觀9.5成新 副廠電池 相機入塵 限店取,"NT$10,000","Taipei, Taiwan",2025-07-03,iPhone 13 Pro,256,10000.0,https://www.facebook.com/marketplace/item/2300949437089924/
Duplicate link,iPhone 14 Pro 256G 黑,"NT$17,500","Taichung, Taiwan",2025-07-03,iPhone 14 Pro,256,17500.0,https://www.facebook.com/marketplace/item/993772849005479/
Duplicate link,售一台破損IPhone 12pro,"NT$3,000","Taipei, Taiwan",2025-07-03,iPhone 12 Pro,Unknown,3000.0,https://www.facebook.com/marketplace/item/963561412458420/
Duplicate link,iPhone 15 256g 綠✨功能正常 新北面交,"NT$19,500",New Taipei City,2025-07-03,iPhone 15,256,19500.0,https://www.facebook.com/marketplace/item/1929511714491330/
Duplicate link,二手iPhone 12 128G 白色 售價：8500 元,"$8,500","Taipei, Taiwan",2025-07-03,iPhone 12,128,8500.0,https://www.facebook.com/marketplace/item/1089361869799708/
Duplicate link,iphone xs max 98%🔋256g or 64g,"NT$1,600",New Taipei City,2025-07-03,iPhone XS,256,1600.0,https://www.facebook.com/marketplace/item/1575109213164238/
Duplicate link,Iphone11promax256G(副電79,"NT$9,000","Taipei, Taiwan",2025-07-03,iPhone 11 Pro Max,256,9000.0,https://www.facebook.com/marketplace/item/1126260509327393/
Duplicate link,iPhone XR 128GB 白色 (自售),"NT$4,800","Taipei, Taiwan",2025-07-03,iPhone X,128,4800.0,https://www.facebook.com/marketplace/item/673048195737639/
Duplicate link,iPhone 15 256G 粉色 電池86%（無臉部）🍎✨,"NT$13,000","Taoyuan District, Taoyuan",2025-07-03,iPhone 15,256,13000.0,https://www.facebook.com/marketplace/item/1239991031463296/
Duplicate link,**美版卡有鎖卡貼機可通話上網都沒問題Iphone14promax pro max 128,"NT$16,800","Taipei, Taiwan",2025-07-03,iPhone 14 Pro Max,128,16800.0,https://www.facebook.com/marketplace/item/2130797564014171/
Duplicate link,IPhone 8 plus256g🔋88,"NT$1,100","Tainan, Taiwan",2025-07-03,iPhone 8 Plus,256,1100.0,https://www.facebook.com/marketplace/item/623617487267832/
Duplicate link,IPHONE 13 128G 黑色 中古 二手 便宜 外觀9成新 限店取,"NT$8,000","Taipei, Taiwan",2025-07-03,iPhone 13,128,8000.0,https://www.facebook.com/marketplace/item/697739233028679/
Duplicate link,IPHONE 12 MINI 128G 白色 二手 中古 無泡水 外觀9.5成新 使用痕跡 限店取,"NT$5,500","Taipei, Taiwan",2025-07-03,iPhone 12 mini,128,5500.0,https://www.facebook.com/marketplace/item/1140236377865899/
Duplicate link,【出售】：iPhone SE2 紅,"NT$4,000","Taipei, Taiwan",2025-07-03,Unknown,Unknown,4000.0,https://www.facebook.com/marketplace/item/1736152940581141/
Duplicate link,女生自用 iPhone 14 Pro 128G 黑色 電池90 附原配件,"NT$3,500",Hualian City,2025-07-03,iPhone 14 Pro,128,3500.0,https://www.facebook.com/marketplace/item/570096129385601/
Duplicate link,iPhone 13,"NT$11,000",Hualian City,2025-07-03,iPhone 13,Unknown,11000.0,https://www.facebook.com/marketplace/item/1279454399821273/
Duplicate link,分手換錢便宜出手iPhone Xs max 256g金色,"NT$1,200","Kaohsiung, Taiwan",2025-07-03,iPhone XS,256,1200.0,https://www.facebook.com/marketplace/item/684152890609098/
Duplicate link,Spacesuit iPhone 7/8/se2/se3軍規防摔手機殼,NT$200,"Taipei, Taiwan",2025-07-03,iPhone 7,Unknown,200.0,https://www.facebook.com/marketplace/item/1627403414541284/
Duplicate link,13 iPhone 13 256G 白色 星光色79% 二手機 無維修 原盒 台灣公司貨 6.1吋,"NT$3,600","Taoyuan District, Taoyuan",2025-07-03,iPhone 13,256,3600.0,https://www.facebook.com/marketplace/item/859653829592581/
Duplicate link,14 iPhone 11 64G 白色75% 二手機 原盒 台灣公司貨 6.1吋,"NT$2,300","Taoyuan District, Taoyuan",2025-07-03,iPhone 11,64,2300.0,https://www.facebook.com/marketplace/item/554217477675928/
Duplicate link,iPhone 8Plus 128GB,"NT$1,100","Tainan, Taiwan",2025-07-03,iPhone 8 Plus,128,1100.0,https://www.facebook.com/marketplace/item/914922503868670/
Duplicate link,iPhone 14 Pro 256G 紫,"NT$20,000",Hualian City,2025-07-03,iPhone 14 Pro,256,20000.0,https://www.facebook.com/marketplace/item/1344582366877725/
Duplicate link,Apple iPhone 14 promax 512G 黑色,"NT$30,000","Kaohsiung, Taiwan",2025-07-03,iPhone 14 Pro Max,512,30000.0,https://www.facebook.com/marketplace/item/1280649663026245/
Duplicate link,售iphone16plus 128g 粉色$26000價錢可談 功能全正常無更換任何零件 有盒裝 意者中壢約面交,"NT$26,000","Taoyuan District, Taoyuan",2025-07-03,iPhone 16 Plus,128,26000.0,https://www.facebook.com/marketplace/item/641275491832048/
Duplicate link,iPhone 12 256g 銀白色 電池91 分手了便宜賣掉,"NT$2,000","Taipei, Taiwan",2025-07-03,iPhone 12,256,2000.0,https://www.facebook.com/marketplace/item/895672492542600/
Duplicate link,二手IPhone 14 Pro 128G 無盒,"NT$15,000","Tainan, Taiwan",2025-07-03,iPhone 14 Pro,128,15000.0,https://www.facebook.com/marketplace/item/1022415823270291/
Duplicate link,售二手 Iphone15 ProMax 512G 白,"$25,000","Taoyuan District, Taoyuan",2025-07-03,iPhone 15 Pro Max,512,25000.0,https://www.facebook.com/marketplace/item/1297084374727164/
Duplicate link,iPhone 11 Promax,"$10,500",Hualian City,2025-07-03,iPhone 11 Pro Max,Unknown,10500.0,https://www.facebook.com/marketplace/item/700582288959026/
Duplicate link,iPhone 13 128GB,"NT$10,000","Taipei, Taiwan",2025-07-03,iPhone 13,128,10000.0,https://www.facebook.com/marketplace/item/1613571722622297/
Duplicate link,￼ iPhone 12 128G,"NT$7,000","Taichung, Taiwan",2025-07-03,iPhone 12,128,7000.0,https://www.facebook.com/marketplace/item/8647842745317345/
Duplicate link,"The price is now NT$3,000 less for a listing you saved: M1 pro 16吋灰色，全機包膜15h",N/A,Unknown,2025-06-26,Unknown,Unknown,,https://www.facebook.com/marketplace/item/23913620358326240
Duplicate link,售二手iPhone 14 Pro 256G 或全新 iPhone 16 Pro 256G,"NT$16,500","Taipei, Taiwan",2025-06-26,Multiple,256,16500.0,https://www.facebook.com/marketplace/item/735377885567926/
Duplicate link,iPhone 14-128電89售12000,"NT$12,000","Taipei, Taiwan",2025-06-26,iPhone 14,128,12000.0,https://www.facebook.com/marketplace/item/2774519032740007/
Duplicate link,iphone14 128GB 健康度85%,"NT$14,000","Taipei, Taiwan",2025-06-26,iPhone 14,128,14000.0,https://www.facebook.com/marketplace/item/726077836586978/
Duplicate link,iphone14promax256⚡️83售19000,"NT$19,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,256,19000.0,https://www.facebook.com/marketplace/item/1418414275827475/
Duplicate link,iphone 14 pro max 256g 更換副廠螢幕,"NT$16,000",New Taipei City,2025-06-26,iPhone 14 Pro Max,256,16000.0,https://www.facebook.com/marketplace/item/1024473546507936/
Duplicate link,IPhone 14Promax-128G,"NT$1,300",New Taipei City,2025-06-26,iPhone 14 Pro Max,128,1300.0,https://www.facebook.com/marketplace/item/625508100125286/
Duplicate link,IPhone 14Promax-128G 紫色 全部都是原廠的,"NT$5,000",New Taipei City,2025-06-26,iPhone 14 Pro Max,128,5000.0,https://www.facebook.com/marketplace/item/526471790431560/
Duplicate link,【販售商品】I phone14 128g,"NT$11,500",New Taipei City,2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/1455771625802689/
Duplicate link,iphone 14 pro 256g 紫色,"NT$16,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,16000.0,https://www.facebook.com/marketplace/item/1081638170500962/
Duplicate link,**美版卡有鎖卡貼機可通話上網都沒問題Iphone14promax pro max 128,"NT$16,800","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,128,16800.0,https://www.facebook.com/marketplace/item/2130797564014171/
Duplicate link,iPhone 14 Pro 128G 黑色 外觀優於九成新,"$16,000",New Taipei City,2025-06-26,iPhone 14 Pro,128,16000.0,https://www.facebook.com/marketplace/item/1671229586917586/
Duplicate link,i Phone14 plus (128Gb)外觀不佳,"NT$12,500",New Taipei City,2025-06-26,iPhone 14 Plus,128,12500.0,https://www.facebook.com/marketplace/item/3383205511821254/
Duplicate link,I phone15 pro 128,"NT$22,000",New Taipei City,2025-06-26,iPhone 15 Pro,128,22000.0,https://www.facebook.com/marketplace/item/1455318285840425/
Duplicate link,iPhone 14 Pro 256g,"NT$17,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,17000.0,https://www.facebook.com/marketplace/item/1413457166360056/
Duplicate link,iphone15 Plus 256g,"NT$21,500","Taipei, Taiwan",2025-06-26,iPhone 15 Plus,256,21500.0,https://www.facebook.com/marketplace/item/1959679671511712/
Duplicate link,蘋果 Apple Iphone13promax 256G 外觀9.5成新 電池健康度78% 單機出售 板橋實體店面,"NT$13,500",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,13500.0,https://www.facebook.com/marketplace/item/1409934466814846/
Duplicate link,Iphone 15全新（已拆封）128g,"NT$19,000",New Taipei City,2025-06-26,iPhone 15,128,19000.0,https://www.facebook.com/marketplace/item/1394598554921406/
Duplicate link,13 pro max 256G 藍,"NT$13,000",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,13000.0,https://www.facebook.com/marketplace/item/1479428623232466/
Duplicate link,iphone 14 pro 256g 電池健康度93% 土城站可面交,"NT$19,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,19500.0,https://www.facebook.com/marketplace/item/1897572804403826/
Duplicate link,iPhone 14 128Gb,"$12,500",New Taipei City,2025-06-26,iPhone 14,128,12500.0,https://www.facebook.com/marketplace/item/1288674972686717/
Duplicate link,[雙北面交] iPhone 16 Pro 256GB（原色）全新未拆封,"NT$35,000",New Taipei City,2025-06-26,iPhone 16 Pro,256,35000.0,https://www.facebook.com/marketplace/item/734479522592118/
Duplicate link,15 Pro 512,"NT$26,500",New Taipei City,2025-06-26,iPhone 15 Pro,512,26500.0,https://www.facebook.com/marketplace/item/1240823710906535/
Duplicate link,誠收 iPhone 14/ 15 pro 256GB,"$13,000","Taipei, Taiwan",2025-06-26,iPhone 14,256,13000.0,https://www.facebook.com/marketplace/item/10029768557109048/
Duplicate link,Iphone 16 promax 保護殼,$250,New Taipei City,2025-06-26,iPhone 16 Pro Max,Unknown,250.0,https://www.facebook.com/marketplace/item/1232645891745870/
Duplicate link,收 iPhone15 Pro 256 GB,"NT$24,000",New Taipei City,2025-06-26,iPhone 15 Pro,256,24000.0,https://www.facebook.com/marketplace/item/1121701166653397/
Duplicate link,iPhone 14-16pro & 15plus手機殼出清,NT$500,New Taipei City,2025-06-26,iPhone 14,Unknown,500.0,https://www.facebook.com/marketplace/item/1440148600337099/
Duplicate link,售 iPhone14 Pro 手機殼,NT$100,New Taipei City,2025-06-26,iPhone 14 Pro,Unknown,100.0,https://www.facebook.com/marketplace/item/1361129138516414/
Duplicate link,Iphone15 pro max 512藍色,"NT$29,500",New Taipei City,2025-06-26,iPhone 15 Pro Max,512,29500.0,https://www.facebook.com/marketplace/item/1822017008359949/
Duplicate link,iPhone 13 Pro Max可愛質感手機殼,NT$50,"Taipei, Taiwan",2025-06-26,iPhone 13 Pro Max,Unknown,50.0,https://www.facebook.com/marketplace/item/714744524464561/
Duplicate link,Iphone 14 Pro 256 紫,"NT$17,800","Taipei, Taiwan",2025-06-26,iPhone 14 Pro,256,17800.0,https://www.facebook.com/marketplace/item/1799348087458207/
Duplicate link,[出售] iPhone 14 128G 星光色,"NT$12,000",New Taipei City,2025-06-26,iPhone 14,128,12000.0,https://www.facebook.com/marketplace/item/1249923076922874/
Duplicate link,"🔥 iPhone 14 Pro 256GB 僅售 $18,000！電池全新100%！","NT$18,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,18000.0,https://www.facebook.com/marketplace/item/978285550904519/
Duplicate link,iPhone 14 128g 黑色 板橋可以面交,"NT$11,500",New Taipei City,2025-06-26,iPhone 14,128,11500.0,https://www.facebook.com/marketplace/item/691672683704804/
Duplicate link,iPhone 14 128g 紫 電池80% 無盒裝有配件,"NT$15,500","Taipei, Taiwan",2025-06-26,iPhone 14,128,15500.0,https://www.facebook.com/marketplace/item/1146004780882957/
Duplicate link,iPhone 14 Pro 256GB..低價出,"NT$7,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,7500.0,https://www.facebook.com/marketplace/item/1101321268477719/
Duplicate link,iPhone 15 Pro 256GB 🔋97%,"NT$9,000",New Taipei City,2025-06-26,iPhone 15 Pro,256,9000.0,https://www.facebook.com/marketplace/item/1624637511534905/
Duplicate link,IPhone 14Promax-128G,"NT$1,300","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,128,1300.0,https://www.facebook.com/marketplace/item/576127975320941/
Duplicate link,iPhone 14 Pro 128G 換副廠屏 功能正常,"$13,000",New Taipei City,2025-06-26,iPhone 14 Pro,128,13000.0,https://www.facebook.com/marketplace/item/4143885615900681/
Duplicate link,iPhone 14 Pro 256GB. 低價出讓,"NT$8,000",New Taipei City,2025-06-26,iPhone 14 Pro,256,8000.0,https://www.facebook.com/marketplace/item/692262250262685/
Duplicate link,iPhone 14pro max 256g 附盒裝,"NT$4,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,256,4000.0,https://www.facebook.com/marketplace/item/2115254272283674/
Duplicate link,太大用不習慣售 Iphone 14 Pro Max 512 (1),"NT$4,000","Taipei, Taiwan",2025-06-26,iPhone 14 Pro Max,512,4000.0,https://www.facebook.com/marketplace/item/726689883086690/
Duplicate link,自用 iPhone 14 pro 256g 黑色 電池82% 全部正常,"NT$7,500",New Taipei City,2025-06-26,iPhone 14 Pro,256,7500.0,https://www.facebook.com/marketplace/item/1402223007497682/
Duplicate link,iPhone14 Pro Max 256G 電92% 黑色,"NT$8,800",New Taipei City,2025-06-26,iPhone 14 Pro Max,256,8800.0,https://www.facebook.com/marketplace/item/633536412591830/
Duplicate link,女生自用手機 可面交 換新手機了 低價出售iPhone 13 Pro max 256G 急！！！...,"NT$3,500",New Taipei City,2025-06-26,iPhone 13 Pro Max,256,3500.0,https://www.facebook.com/marketplace/item/690986476875996/
Duplicate link,IPHONE14 128,"NT$13,000","Taipei, Taiwan",2025-06-26,iPhone 14,128,13000.0,https://www.facebook.com/marketplace/item/1369153710802127/
Duplicate link,二手 iPhone14 Pro 128G 黑色~未拆修過/ 保固1個月~電池89%~6.1吋,"NT$15,800",New Taipei City,2025-06-26,iPhone 14 Pro,128,15800.0,https://www.facebook.com/marketplace/item/1560636035321515/
Duplicate link,iPhone15Pro 256G 黑色 漂亮無傷 只要23800 !!!,"NT$23,800","Taipei, Taiwan",2025-06-26,iPhone 15 Pro,256,23800.0,https://www.facebook.com/marketplace/item/1361666581788999/
